scenario,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33
873,18.841549533398563,18.841549533398563,78.27905375122305,0.0,9.219718880156549,125.83600950330879,313.1162150048922,313.1162150048922,38.41549533398562,125.83600950330879,18.841549533398563,58.39155290765814,58.39155290765814,18.841549533398563,58.39155290765814,58.39155290765814,78.27905375122305,78.27905375122305,159.92958506875397,159.92958506875397,9.219718880156549,9.219718880156549,9.219718880156549,9.219718880156549,125.83600950330879,38.41549533398562,38.41549533398562,38.41549533398562,38.41549533398562,50.0,150.6558107502446,289.1813505034245,159.92958506875397
874,19.243669402873397,19.243669402873397,81.09173507183495,0.0,9.731008208620192,128.52842910056893,286.55041043100965,286.55041043100965,38.655041043100965,128.52842910056893,19.243669402873397,71.46201641724039,71.46201641724039,19.243669402873397,71.46201641724039,71.46201641724039,84.87338805746795,84.87338805746795,162.9651231293029,162.9651231293029,9.731008208620192,9.731008208620192,9.731008208620192,9.731008208620192,130.04109029482214,41.680363431607375,41.680363431607375,41.680363431607375,41.680363431607375,50.0,154.2436694028734,234.28141863962986,162.9651231293029
875,18.748735166966632,18.748735166966632,76.53878438062434,0.0,8.996964400719914,123.49940782838495,306.15513752249734,306.15513752249734,37.48735166966631,123.49940782838495,18.748735166966632,56.980774537892785,56.980774537892785,18.748735166966632,56.980774537892785,56.980774537892785,76.53878438062434,76.53878438062434,156.95952534293218,156.95952534293218,12.0,12.0,12.0,12.0,123.49940782838495,37.48735166966631,37.48735166966631,37.48735166966631,37.48735166966631,50.0,150.30775687612487,284.3085962657482,197.0
876,18.709954962048148,18.709954962048148,75.81165553840273,0.0,8.90389190891555,122.52311616956209,303.24662215361093,303.24662215361093,37.09954962048147,122.52311616956209,18.709954962048148,56.39131542313183,56.39131542313183,18.709954962048148,56.39131542313183,56.39131542313183,75.81165553840273,75.81165553840273,155.71855878554067,155.71855878554067,8.90389190891555,8.90389190891555,8.90389190891555,8.90389190891555,122.52311616956209,37.09954962048147,37.09954962048147,37.09954962048147,37.09954962048147,50.0,150.16233110768056,282.27263550752764,197.0
877,18.709954962048148,18.709954962048148,75.81165553840273,0.0,8.90389190891555,122.52311616956209,303.24662215361093,303.24662215361093,37.09954962048147,122.52311616956209,18.709954962048148,56.39131542313183,56.39131542313183,18.709954962048148,56.39131542313183,56.39131542313183,75.81165553840273,75.81165553840273,155.71855878554067,155.71855878554067,8.90389190891555,8.90389190891555,8.90389190891555,8.90389190891555,122.52311616956209,37.09954962048147,37.09954962048147,37.09954962048147,37.09954962048147,50.0,150.16233110768056,282.27263550752764,197.0
878,20.0,20.0,100.0,0.0,12.0,154.0,399.0,399.0,50.0,154.0,20.0,76.0,76.0,20.0,76.0,76.0,100.0,100.0,197.0,197.0,12.0,12.0,12.0,12.0,154.0,50.0,50.0,50.0,50.0,50.0,154.0,346.0,180.5
879,18.783563380386237,18.783563380386237,77.19181338224193,0.0,9.080552112926966,124.3762081012235,308.76725352896773,308.76725352896773,37.835633803862365,124.3762081012235,18.783563380386237,57.5101633818708,57.5101633818708,18.783563380386237,57.5101633818708,57.5101633818708,77.19181338224193,77.19181338224193,158.07402817235956,158.07402817235956,9.080552112926966,9.080552112926966,9.080552112926966,9.080552112926966,124.3762081012235,37.835633803862365,37.835633803862365,37.835633803862365,37.835633803862365,50.0,150.43836267644838,286.1370774702774,158.07402817235956
880,20.0,20.0,100.0,0.0,12.0,155.0,400.0,400.0,50.0,155.0,20.0,76.0,76.0,20.0,76.0,76.0,100.0,100.0,197.0,197.0,12.0,12.0,12.0,12.0,154.0,50.0,50.0,50.0,50.0,50.0,154.0,350.0,197.0
881,18.534040184546456,18.534040184546456,72.51325346024603,0.0,8.481696442911492,118.09446164595701,290.05301384098414,290.05301384098414,35.340401845464555,118.09446164595701,18.534040184546456,53.71741080510613,53.71741080510613,18.534040184546456,53.71741080510613,53.71741080510613,72.51325346024603,72.51325346024603,150.08928590548658,150.08928590548658,8.481696442911492,8.481696442911492,8.481696442911492,8.481696442911492,118.09446164595701,35.340401845464555,35.340401845464555,35.340401845464555,35.340401845464555,35.340401845464555,118.09446164595701,350.0,197.0
882,17.56486009935702,17.56486009935702,75.64860099357021,0.0,7.941433498928369,134.70716749464185,278.24300496785105,278.24300496785105,33.765733995713475,134.70716749464185,17.56486009935702,54.895454194427515,54.895454194427515,17.56486009935702,54.895454194427515,54.895454194427515,75.64860099357021,75.64860099357021,150.7323418877834,150.7323418877834,7.941433498928369,7.941433498928369,7.941433498928369,7.941433498928369,134.70716749464185,33.765733995713475,33.765733995713475,33.765733995713475,33.765733995713475,45.94143349892837,142.8243004967851,333.76573399571345,150.7323418877834
883,17.226058026224084,17.226058026224084,72.26058026224085,0.0,9.226058026224084,113.39087039336127,298.28879429488313,298.28879429488313,34.28099548193648,113.39087039336127,17.226058026224084,51.959169560608736,51.959169560608736,17.226058026224084,51.959169560608736,51.959169560608736,72.26058026224085,72.26058026224085,162.78804899009705,162.78804899009705,12.0,12.0,12.0,12.0,113.39087039336127,34.28099548193648,34.28099548193648,34.28099548193648,34.28099548193648,45.37676337704014,145.75352675408027,294.5211605244817,190.5274687278562
884,20.0,20.0,51.017300849135474,0.0,5.730214508689341,89.23256260677256,204.0692033965419,204.0692033965419,50.0,89.23256260677256,20.0,76.0,76.0,20.0,76.0,76.0,100.0,100.0,197.0,197.0,12.0,12.0,12.0,12.0,89.23256260677256,50.0,50.0,50.0,50.0,50.0,155.0,250.07529373223636,197.0
885,18.67141259027838,18.67141259027838,75.08898606771965,0.0,8.811390216668114,121.55281196025823,300.3559442708786,300.3559442708786,36.714125902783806,121.55281196025823,18.67141259027838,55.80547137223138,55.80547137223138,18.67141259027838,55.80547137223138,55.80547137223138,75.08898606771965,75.08898606771965,154.4852028889082,154.4852028889082,8.811390216668114,8.811390216668114,8.811390216668114,8.811390216668114,121.55281196025823,36.714125902783806,36.714125902783806,36.714125902783806,36.714125902783806,36.714125902783806,121.55281196025823,280.249160989615,197.0
886,18.61027098335443,18.61027098335443,73.94258093789554,0.0,8.66465036005063,120.01357200594776,295.77032375158217,295.77032375158217,36.102709833544296,120.01357200594776,18.61027098335443,54.87611894698732,54.87611894698732,18.61027098335443,54.87611894698732,54.87611894698732,73.94258093789554,73.94258093789554,152.52867146734172,152.52867146734172,8.66465036005063,8.66465036005063,8.66465036005063,8.66465036005063,120.01357200594776,36.102709833544296,36.102709833544296,36.102709833544296,36.102709833544296,36.102709833544296,120.01357200594776,277.0392266261075,152.52867146734172
887,18.44359285187285,18.44359285187285,70.81736597261596,0.0,8.264622844494843,115.81745004589904,283.26946389046384,283.26946389046384,34.43592851872852,115.81745004589904,18.44359285187285,52.342611348467344,52.342611348467344,18.44359285187285,52.342611348467344,52.342611348467344,70.81736597261596,70.81736597261596,147.19497125993124,147.19497125993124,8.264622844494843,8.264622844494843,8.264622844494843,8.264622844494843,115.81745004589904,34.43592851872852,34.43592851872852,34.43592851872852,34.43592851872852,50.0,149.1634731945232,268.2886247233247,197.0
888,18.530893333139957,18.530893333139957,72.45424999637419,0.0,8.474143999535896,118.0152396617984,289.81699998549675,289.81699998549675,35.30893333139957,118.0152396617984,18.530893333139957,53.669578663727336,53.669578663727336,18.530893333139957,53.669578663727336,53.669578663727336,72.45424999637419,72.45424999637419,149.98858666047863,149.98858666047863,8.474143999535896,8.474143999535896,8.474143999535896,8.474143999535896,118.0152396617984,35.30893333139957,35.30893333139957,35.30893333139957,35.30893333139957,35.30893333139957,118.0152396617984,272.87189998984775,197.0
889,18.61027098335443,18.61027098335443,73.94258093789554,0.0,8.66465036005063,120.01357200594776,295.77032375158217,295.77032375158217,36.102709833544296,120.01357200594776,18.61027098335443,54.87611894698732,54.87611894698732,18.61027098335443,54.87611894698732,54.87611894698732,73.94258093789554,73.94258093789554,152.52867146734172,152.52867146734172,8.66465036005063,8.66465036005063,8.66465036005063,8.66465036005063,120.01357200594776,36.102709833544296,36.102709833544296,36.102709833544296,36.102709833544296,36.102709833544296,120.01357200594776,277.0392266261075,152.52867146734172
890,18.608018116850168,18.608018116850168,73.90033969094063,0.0,8.6592434804404,119.95685609170295,295.6013587637625,295.6013587637625,36.08018116850167,119.95685609170295,18.608018116850168,54.84187537612253,54.84187537612253,18.608018116850168,54.84187537612253,54.84187537612253,73.90033969094063,73.90033969094063,152.45657973920532,152.45657973920532,8.6592434804404,8.6592434804404,8.6592434804404,8.6592434804404,119.95685609170295,36.08018116850167,36.08018116850167,36.08018116850167,36.08018116850167,36.08018116850167,119.95685609170295,276.92095113463375,152.45657973920532
891,18.459998561069465,18.459998561069465,71.12497302005247,0.0,8.303996546566715,116.23046377492376,284.49989208020986,284.49989208020986,34.599985610694645,116.23046377492376,18.459998561069465,52.59197812825586,52.59197812825586,18.459998561069465,52.59197812825586,52.59197812825586,71.12497302005247,71.12497302005247,147.71995395422286,147.71995395422286,8.303996546566715,8.303996546566715,8.303996546566715,8.303996546566715,116.23046377492376,34.599985610694645,34.599985610694645,34.599985610694645,34.599985610694645,50.0,149.2249946040105,269.1499244561469,186.98999064695153
892,18.528511788852317,18.528511788852317,72.40959604098097,0.0,8.468428293245564,117.9552842843571,289.6383841639239,289.6383841639239,35.28511788852318,117.9552842843571,18.528511788852317,53.63337919055523,53.63337919055523,18.528511788852317,53.63337919055523,53.63337919055523,72.40959604098097,72.40959604098097,149.9123772432742,149.9123772432742,8.468428293245564,8.468428293245564,8.468428293245564,8.468428293245564,117.9552842843571,35.28511788852318,35.28511788852318,35.28511788852318,35.28511788852318,35.28511788852318,117.9552842843571,272.7468689147467,197.0
893,17.018440252095882,17.018440252095882,75.15366876746567,0.0,7.527660378143822,130.1536687674657,275.7683438373284,275.7683438373284,30.122935013972544,130.1536687674657,17.018440252095882,50.15981551816431,50.15981551816431,17.018440252095882,50.15981551816431,50.15981551816431,75.15366876746567,75.15366876746567,140.35036478982175,140.35036478982175,7.527660378143822,7.527660378143822,7.527660378143822,7.527660378143822,130.1536687674657,35.092201260479406,35.092201260479406,35.092201260479406,35.092201260479406,50.0,155.0,310.2458700279451,140.35036478982175
894,18.45027492394398,18.45027492394398,70.94265482394962,0.0,8.280659817465551,115.9856712102897,283.7706192957985,283.7706192957985,34.502749239439794,115.9856712102897,18.45027492394398,52.44417884394849,52.44417884394849,18.45027492394398,52.44417884394849,52.44417884394849,70.94265482394962,70.94265482394962,147.40879756620734,147.40879756620734,8.280659817465551,8.280659817465551,8.280659817465551,8.280659817465551,115.9856712102897,34.502749239439794,34.502749239439794,34.502749239439794,34.502749239439794,50.0,149.18853096478992,268.6394335070589,181.5027492394398
895,18.590070723333245,18.590070723333245,73.56382606249836,0.0,8.61616973599979,119.50503045991448,294.25530424999346,294.25530424999346,35.90070723333247,119.50503045991448,18.590070723333245,54.56907499466534,54.56907499466534,18.590070723333245,54.56907499466534,54.56907499466534,73.56382606249836,73.56382606249836,151.8822631466639,151.8822631466639,8.61616973599979,8.61616973599979,8.61616973599979,8.61616973599979,119.50503045991448,35.90070723333247,35.90070723333247,35.90070723333247,35.90070723333247,35.90070723333247,119.50503045991448,275.97871297499546,151.8822631466639
896,18.57320698145086,18.57320698145086,73.2476309022036,0.0,8.57569675548206,119.08048575802536,292.9905236088144,292.9905236088144,35.73206981450859,119.08048575802536,18.57320698145086,54.31274611805304,54.31274611805304,18.57320698145086,54.31274611805304,54.31274611805304,73.2476309022036,73.2476309022036,151.3426234064275,151.3426234064275,8.57569675548206,8.57569675548206,8.57569675548206,8.57569675548206,119.08048575802536,35.73206981450859,35.73206981450859,35.73206981450859,35.73206981450859,35.73206981450859,119.08048575802536,275.0933665261701,161.33017453627147
897,19.302979454001765,20.0,51.20856178012359,0.0,7.1208561780123585,102.7234590501324,253.62568534037075,250.14058261037957,32.57448635004414,102.7234590501324,18.60595890800353,57.877465804045904,57.877465804045904,18.60595890800353,57.877465804045904,57.877465804045904,79.08938362005296,79.08938362005296,157.26982887810064,157.26982887810064,9.211917816007062,9.908938362005296,10.605958908003531,10.605958908003531,151.51489727000882,36.05958908003531,36.05958908003531,36.05958908003531,36.05958908003531,36.05958908003531,151.51489727000882,308.1787672401059,157.26982887810064
898,18.509539287628943,18.509539287628943,72.05386164304267,0.0,8.422894290309461,117.47765156605863,288.21544657217066,288.21544657217066,35.095392876289424,117.47765156605863,18.509539287628943,53.34499717195992,53.34499717195992,18.509539287628943,53.34499717195992,53.34499717195992,72.05386164304267,72.05386164304267,149.30525720412615,149.30525720412615,8.422894290309461,8.422894290309461,8.422894290309461,8.422894290309461,117.47765156605863,35.095392876289424,35.095392876289424,35.095392876289424,35.095392876289424,35.095392876289424,117.47765156605863,271.75081260051945,197.0
899,18.456024629961842,18.456024629961842,71.05046181178453,0.0,8.294459111908418,116.13042005928935,284.2018472471381,284.2018472471381,34.56024629961841,116.13042005928935,18.456024629961842,52.53157437541998,52.53157437541998,18.456024629961842,52.53157437541998,52.53157437541998,71.05046181178453,71.05046181178453,147.59278815877892,147.59278815877892,8.294459111908418,8.294459111908418,8.294459111908418,8.294459111908418,116.13042005928935,34.56024629961841,34.56024629961841,34.56024629961841,34.56024629961841,50.0,149.2100923623569,268.9412930729967,147.59278815877892
900,18.36259634680348,18.36259634680348,69.29868150256522,0.0,8.070231232328348,113.77836303077757,277.19472601026087,277.19472601026087,33.62596346803479,113.77836303077757,18.36259634680348,51.11146447141287,51.11146447141287,18.36259634680348,51.11146447141287,51.11146447141287,69.29868150256522,69.29868150256522,144.6030830977113,144.6030830977113,8.070231232328348,8.070231232328348,8.070231232328348,8.070231232328348,113.77836303077757,33.62596346803479,33.62596346803479,33.62596346803479,33.62596346803479,50.0,148.85973630051305,264.0363082071826,197.0
901,18.294633211419693,18.294633211419693,68.02437271411927,0.0,7.907119707407265,112.0673910974908,272.09749085647707,272.09749085647707,32.94633211419695,112.0673910974908,18.294633211419693,50.078424813579346,50.078424813579346,18.294633211419693,50.078424813579346,50.078424813579346,68.02437271411927,68.02437271411927,142.42826276543022,142.42826276543022,7.907119707407265,7.907119707407265,7.907119707407265,7.907119707407265,112.0673910974908,32.94633211419695,32.94633211419695,32.94633211419695,32.94633211419695,32.94633211419695,112.0673910974908,350.0,197.0
